,id,spotify_id,list_name,list_id,song_id,song_name,artist,popularity,release_date,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,duration_ms,loudness,valence,mode,key
275,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,1OtISG0K02k06m1BENey4H,Equinox,John Coltrane,40,1964-06,0.203,0.0649,116.8,0.0341,0.798,0.501,0.62,487280,-15.599,0.27,0,8
276,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,0N8DZ2pIXYlQSv0ahRnj90,È festa,Premiata Forneria Marconi,24,1972,0.897,0.13,144.09,0.0739,0.0485,0.0861,0.36,292267,-8.474,0.529,1,2
277,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,226QWazP5WOjAHqRta57HW,Glad / Freedom Rider,Traffic,26,1973-10,0.509,0.747,137.57,0.0399,0.447,0.69,0.414,1260333,-14.19,0.43,0,4
278,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,1fs00BJeA0CasIDy4Py0ml,I Can't Keep From Crying Sometimes,Ten Years After,37,1967-10-27,0.179,0.117,97.659,0.0344,0.805,0.0257,0.538,322627,-17.316,0.425,1,9
279,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,2DVswRuJlXu4QiZQfOoIx7,The Super-Natural,John Mayall & The Bluesbreakers,45,1967-02-17,0.372,0.339,199.803,0.0446,0.442,0.686,0.221,176040,-15.606,0.775,1,10
280,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,0QLVsELvBUjZkTpA80Ipsr,"50,000 Miles Beneath My Brain - 2017 Remaster",Ten Years After,34,1970-03,0.83,0.101,116.883,0.0571,0.0133,0.0356,0.344,457449,-7.67,0.434,1,9
281,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,0ONhhx5JVua5y5wshd5l46,As the Sun Still Burns Away - 2017 Remaster,Ten Years After,20,1970-03,0.449,0.274,83.937,0.0289,0.00727,0.508,0.267,285931,-9.668,0.416,0,4
282,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,0ONhhx5JVua5y5wshd5l46,As the Sun Still Burns Away - 2017 Remaster,Ten Years After,20,1970-03,0.449,0.274,83.937,0.0289,0.00727,0.508,0.267,285931,-9.668,0.416,0,4
283,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,3iJ3aUaosOAdlVbAIJGwao,Knowing That I'm Losing You (Tangerine),The Yardbirds,30,2017-11-05,0.463,0.116,82.835,0.0369,0.329,0.438,0.469,174747,-6.907,0.249,1,5
284,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,3iJ3aUaosOAdlVbAIJGwao,Knowing That I'm Losing You (Tangerine),The Yardbirds,30,2017-11-05,0.463,0.116,82.835,0.0369,0.329,0.438,0.469,174747,-6.907,0.249,1,5
285,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,5iagU6Cu2OWCahju7T4iDL,Those Were The Days,Cream,38,1968-07-01,0.587,0.585,131.684,0.0423,0.255,0.00021,0.478,173640,-14.02,0.677,0,9
286,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,5iagU6Cu2OWCahju7T4iDL,Those Were The Days,Cream,38,1968-07-01,0.587,0.585,131.684,0.0423,0.255,0.00021,0.478,173640,-14.02,0.677,0,9
287,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,5nrmGFJ87crVoJF5xdRqwn,Waterloo Sunset,The Kinks,57,1967-09-15,0.69,0.167,107.839,0.0249,0.162,0.0,0.512,194216,-6.969,0.417,0,1
288,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,5nrmGFJ87crVoJF5xdRqwn,Waterloo Sunset,The Kinks,57,1967-09-15,0.69,0.167,107.839,0.0249,0.162,0.0,0.512,194216,-6.969,0.417,0,1
289,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,4US41qlynueHuB4czgwqi8,Throwing Stones - 2013 Remaster,Grateful Dead,34,1987,0.64,0.287,104.629,0.0386,0.0996,0.00267,0.564,441289,-12.837,0.759,1,9
290,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,4US41qlynueHuB4czgwqi8,Throwing Stones - 2013 Remaster,Grateful Dead,34,1987,0.64,0.287,104.629,0.0386,0.0996,0.00267,0.564,441289,-12.837,0.759,1,9
291,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,19ffcAxd0QrcRWAKQ2ds3m,Kick on the Floods,Irmin Schmidt,0,2013-11-01,0.869,0.0923,122.713,0.0333,0.00142,0.874,0.669,465427,-9.993,0.485,0,9
292,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,19ffcAxd0QrcRWAKQ2ds3m,Kick on the Floods,Irmin Schmidt,0,2013-11-01,0.869,0.0923,122.713,0.0333,0.00142,0.874,0.669,465427,-9.993,0.485,0,9
293,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,1zceHTaJNn9uZ5zjNLDFOV,Love Supreme,Dissidenten,3,1993-11-22,0.759,0.0525,107.624,0.0331,0.0191,0.00249,0.69,327280,-9.838,0.894,1,1
294,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,1zceHTaJNn9uZ5zjNLDFOV,Love Supreme,Dissidenten,3,1993-11-22,0.759,0.0525,107.624,0.0331,0.0191,0.00249,0.69,327280,-9.838,0.894,1,1
295,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,4PWMoFLmbekPW8TLw0LMqM,Rote Erde - Titel Musik,Irmin Schmidt,3,2013-11-01,0.34,0.0902,104.525,0.0254,0.395,0.47,0.611,252280,-13.57,0.159,0,3
296,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,4PWMoFLmbekPW8TLw0LMqM,Rote Erde - Titel Musik,Irmin Schmidt,3,2013-11-01,0.34,0.0902,104.525,0.0254,0.395,0.47,0.611,252280,-13.57,0.159,0,3
297,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,2XNFMzcAIysIFpKGdRQneQ,Le Weekend,Irmin Schmidt,0,2013-11-01,0.588,0.111,122.125,0.0311,0.107,0.00223,0.729,288667,-12.487,0.963,0,2
298,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,2XNFMzcAIysIFpKGdRQneQ,Le Weekend,Irmin Schmidt,0,2013-11-01,0.588,0.111,122.125,0.0311,0.107,0.00223,0.729,288667,-12.487,0.963,0,2
299,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,2zdlkG9g5Mt0alUdqn7s3D,I Zimbra - 2005 Remaster,Talking Heads,44,1979-08-03,0.743,0.241,113.883,0.0332,0.0751,0.223,0.67,188973,-10.371,0.93,1,8
300,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,3u28KPrRmJiNC39Fm3tZVe,Shake Your Hips,The Rolling Stones,45,1972-05-12,0.787,0.203,180.496,0.0617,0.69,0.831,0.374,179000,-7.054,0.763,1,2
301,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,5GHKbjIY0gTCqoY5aruDDc,All Down The Line,The Rolling Stones,44,1972-05-12,0.973,0.784,140.221,0.0562,0.39,0.978,0.519,229493,-3.044,0.822,1,7
302,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,5GHKbjIY0gTCqoY5aruDDc,All Down The Line,The Rolling Stones,44,1972-05-12,0.973,0.784,140.221,0.0562,0.39,0.978,0.519,229493,-3.044,0.822,1,7
303,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,60OdLDvZpHe4kVDYwNtYh9,Sweet Black Angel,The Rolling Stones,44,1972-05-12,0.728,0.114,174.33,0.0373,0.65,0.000172,0.498,177667,-7.387,0.609,1,7
304,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,60OdLDvZpHe4kVDYwNtYh9,Sweet Black Angel,The Rolling Stones,44,1972-05-12,0.728,0.114,174.33,0.0373,0.65,0.000172,0.498,177667,-7.387,0.609,1,7
305,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,5DZPlkknHAi3JxcpMFlJ69,Factory Girl - 50th Anniversary Edition,The Rolling Stones,44,1968-12-06,0.462,0.142,177.096,0.0351,0.203,1.22e-06,0.443,129933,-9.74,0.447,1,2
306,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,5DZPlkknHAi3JxcpMFlJ69,Factory Girl - 50th Anniversary Edition,The Rolling Stones,44,1968-12-06,0.462,0.142,177.096,0.0351,0.203,1.22e-06,0.443,129933,-9.74,0.447,1,2
307,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,5SiCTf5r1cVjQXAXB2StpS,Torn And Frayed,The Rolling Stones,45,1972-05-12,0.766,0.594,90.677,0.0272,0.664,0.904,0.454,257240,-3.862,0.776,1,2
308,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,5SiCTf5r1cVjQXAXB2StpS,Torn And Frayed,The Rolling Stones,45,1972-05-12,0.766,0.594,90.677,0.0272,0.664,0.904,0.454,257240,-3.862,0.776,1,2
309,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,77JJtpB6aAxGI9jNTBVbWu,Plundered My Soul,The Rolling Stones,35,1972-05-12,0.869,0.45,201.97,0.0389,0.363,1.09e-05,0.257,238867,-4.268,0.731,1,9
310,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,7faybsF8gIVvWtAp9hUcI2,Soul Survivor,The Rolling Stones,39,1972-05-12,0.919,0.286,114.748,0.0431,0.183,0.186,0.337,228840,-3.94,0.525,1,5
311,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,7faybsF8gIVvWtAp9hUcI2,Soul Survivor,The Rolling Stones,39,1972-05-12,0.919,0.286,114.748,0.0431,0.183,0.186,0.337,228840,-3.94,0.525,1,5
312,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,0CLbmkYmQIWiEwnsbOkLpd,"A Love Supreme, Pt. I – Acknowledgement",John Coltrane,54,1965-02,0.586,0.348,121.573,0.0581,0.485,1.96e-06,0.37,462867,-13.468,0.519,0,5
313,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,0iLZYfdEAyaXCAjyh3OgHo,The Way of the Pilgrim,John McLaughlin,16,1976,0.589,0.0609,91.547,0.0498,0.0356,0.00222,0.487,315200,-10.701,0.469,1,7
314,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,5floNyItopWZyB4IzKrJtW,トーキョーレギー,Masayoshi Takanaka,58,1976,0.73,0.0712,131.019,0.0388,0.076,0.0579,0.498,260333,-10.326,0.724,1,4
315,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,5floNyItopWZyB4IzKrJtW,トーキョーレギー,Masayoshi Takanaka,58,1976,0.73,0.0712,131.019,0.0388,0.076,0.0579,0.498,260333,-10.326,0.724,1,4
316,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,3GmMq8wdApPTDYgyZwS17y,Tomaas,Miles Davis,29,1986-12,0.643,0.348,100.427,0.0463,0.554,0.0242,0.662,335533,-15.1,0.73,0,4
317,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,3GmMq8wdApPTDYgyZwS17y,Tomaas,Miles Davis,29,1986-12,0.643,0.348,100.427,0.0463,0.554,0.0242,0.662,335533,-15.1,0.73,0,4
318,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,0DYCw5AZIX3S11QQUiPiqN,Love On A Real Train - From 'Risky Business' Original Motion Picture Soundtrack,Tangerine Dream,50,1983-11-01,0.342,0.0713,111.34,0.0439,0.978,0.949,0.579,239238,-20.507,0.814,0,5
319,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,0DYCw5AZIX3S11QQUiPiqN,Love On A Real Train - From 'Risky Business' Original Motion Picture Soundtrack,Tangerine Dream,50,1983-11-01,0.342,0.0713,111.34,0.0439,0.978,0.949,0.579,239238,-20.507,0.814,0,5
320,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,7kvFGApAzBV22DwAdyyLuu,The Dream Is Always The Same - From 'Risky Business' Original Motion Picture Soundtrack,Tangerine Dream,43,1983-11-01,0.557,0.099,126.693,0.0496,0.982,0.925,0.719,223903,-17.173,0.801,1,6
321,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,7kvFGApAzBV22DwAdyyLuu,The Dream Is Always The Same - From 'Risky Business' Original Motion Picture Soundtrack,Tangerine Dream,43,1983-11-01,0.557,0.099,126.693,0.0496,0.982,0.925,0.719,223903,-17.173,0.801,1,6
322,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,3S5KunWYuwvUpWgo2UdYvp,Backyard Ritual - Remastered Version,Miles Davis,13,1986-12,0.744,0.11,100.453,0.0387,0.0276,0.456,0.728,290227,-7.327,0.477,1,7
323,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,3S5KunWYuwvUpWgo2UdYvp,Backyard Ritual - Remastered Version,Miles Davis,13,1986-12,0.744,0.11,100.453,0.0387,0.0276,0.456,0.728,290227,-7.327,0.477,1,7
324,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,4uTFj0nynQCYLQ8BT329vf,I Want To Be Loved - Mono Version,The Rolling Stones,19,1989-08-15,0.798,0.365,72.943,0.206,0.532,4.15e-06,0.547,111560,-4.706,0.667,1,5
325,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,23NKCqt9rrOZ1VQNwop49P,The Contenders - 2014 Remastered Version,The Kinks,29,2014-10-20,0.795,0.472,97.778,0.0721,0.582,0.304,0.434,163320,-8.302,0.48,1,4
326,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,23NKCqt9rrOZ1VQNwop49P,The Contenders - 2014 Remastered Version,The Kinks,29,2014-10-20,0.795,0.472,97.778,0.0721,0.582,0.304,0.434,163320,-8.302,0.48,1,4
327,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,0DQqzCHlPyKQXfF8uL01SI,Sunny Afternoon,The Kinks,60,1966-10-28,0.462,0.0641,124.991,0.0259,0.102,0.0,0.595,210525,-8.414,0.526,0,2
328,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,0DQqzCHlPyKQXfF8uL01SI,Sunny Afternoon,The Kinks,60,1966-10-28,0.462,0.0641,124.991,0.0259,0.102,0.0,0.595,210525,-8.414,0.526,0,2
329,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,65ul0XmjQTx6uDRLSNOzh1,Little By Little - Mono Version,The Rolling Stones,18,1989-08-15,0.728,0.195,87.766,0.0561,0.0171,0.195,0.485,159000,-8.761,0.9,1,9
330,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,3SdR2BMe8XXw5ljq0afqUs,"Surprise, Surprise - Mono Version / Remastered 2002",The Rolling Stones,14,1989-08-15,0.871,0.231,107.645,0.0737,0.0292,2.73e-05,0.737,149707,-8.876,0.921,1,4
331,4,7HVNGht6fXFbbA3IEQvT92,Julias Playlist,7HVNGht6fXFbbA3IEQvT92,47wGEsgv6x81mmo0ttERNB,Heart Of Stone - Stereo Version / Remastered 2002,The Rolling Stones,19,1989-08-15,0.659,0.315,187.509,0.0345,0.227,0.0479,0.393,165307,-9.559,0.649,1,0
332,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,61K6lqGyrl2Aerk0LjAZem,Rollin' Stone,Muddy Waters,53,1989-11-07,0.0192,0.106,169.254,0.0833,0.989,4.3e-05,0.629,188160,-19.952,0.335,1,4
333,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,1WLo0a2kvkcwTZ9x3r3MDt,Little By Little - Mono Version,The Rolling Stones,36,1964-04-16,0.719,0.155,87.743,0.0558,0.0146,0.13,0.482,159707,-8.794,0.909,1,9
334,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,1WLo0a2kvkcwTZ9x3r3MDt,Little By Little - Mono Version,The Rolling Stones,36,1964-04-16,0.719,0.155,87.743,0.0558,0.0146,0.13,0.482,159707,-8.794,0.909,1,9
335,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,3AaXHBFpwXWmtg3kcfuwhQ,Confessin' The Blues,The Rolling Stones,38,1964-10-17,0.52,0.368,116.855,0.0366,0.145,0.000466,0.534,167227,-10.743,0.816,1,0
336,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,3AaXHBFpwXWmtg3kcfuwhQ,Confessin' The Blues,The Rolling Stones,38,1964-10-17,0.52,0.368,116.855,0.0366,0.145,0.000466,0.534,167227,-10.743,0.816,1,0
337,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,5LPXMGOugWXduwFMglL4ra,The Under Assistant West Coast Promotion Man - Edit / Mono Version,The Rolling Stones,32,1965-07-30,0.672,0.269,136.883,0.0345,0.0904,1.44e-06,0.57,187347,-7.705,0.614,1,7
338,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,5LPXMGOugWXduwFMglL4ra,The Under Assistant West Coast Promotion Man - Edit / Mono Version,The Rolling Stones,32,1965-07-30,0.672,0.269,136.883,0.0345,0.0904,1.44e-06,0.57,187347,-7.705,0.614,1,7
339,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,0t2qvfSBQ3Y08lzRRoVTdb,Can I Get A Witness,The Rolling Stones,33,1964-04-16,0.774,0.0669,97.035,0.072,0.371,0.0,0.79,176080,-7.961,0.835,1,7
340,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,0t2qvfSBQ3Y08lzRRoVTdb,Can I Get A Witness,The Rolling Stones,33,1964-04-16,0.774,0.0669,97.035,0.072,0.371,0.0,0.79,176080,-7.961,0.835,1,7
341,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,2fHJ2Bp5URhvjTrWNFFsvY,Jiving Sister Fanny,The Rolling Stones,28,1975-06-06,0.68,0.141,109.909,0.0306,0.315,0.16,0.709,203600,-6.634,0.965,1,7
342,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,2fHJ2Bp5URhvjTrWNFFsvY,Jiving Sister Fanny,The Rolling Stones,28,1975-06-06,0.68,0.141,109.909,0.0306,0.315,0.16,0.709,203600,-6.634,0.965,1,7
343,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,2fHJ2Bp5URhvjTrWNFFsvY,Jiving Sister Fanny,The Rolling Stones,28,1975-06-06,0.68,0.141,109.909,0.0306,0.315,0.16,0.709,203600,-6.634,0.965,1,7
344,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,2Q5g6lSz6tRBkkSmxud3FK,The Ghost,Fleetwood Mac,29,1972-03-01,0.619,0.127,132.035,0.0288,0.675,0.322,0.631,242173,-15.582,0.955,0,11
345,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,5M2f0NpRHEWijIXUyBZQIY,Child of Mine,Fleetwood Mac,28,1972-03-01,0.649,0.294,143.13,0.0298,0.223,0.145,0.482,327867,-13.424,0.717,1,4
346,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,5M2f0NpRHEWijIXUyBZQIY,Child of Mine,Fleetwood Mac,28,1972-03-01,0.649,0.294,143.13,0.0298,0.223,0.145,0.482,327867,-13.424,0.717,1,4
347,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,3lhtmXT6FDwGOCANDbKC0W,Earl Gray,Fleetwood Mac,26,1970-09-18,0.212,0.445,102.839,0.0343,0.834,0.883,0.602,244827,-15.833,0.27,1,7
348,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,5BYIir2GcICaFUWMFkUhyV,Homeward Bound,Fleetwood Mac,27,1972-03-01,0.482,0.0976,139.196,0.0316,0.405,0.0669,0.602,204133,-13.382,0.968,1,0
349,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,57jPG8TAQGEZCxLraVWdEV,Jewel Eyed Judy - 2018 Remaster,Fleetwood Mac,42,1970-09-18,0.194,0.066,90.239,0.0308,0.717,0.000262,0.542,199373,-16.503,0.381,1,9
350,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,3kpH1izy0QrjIDBFbz83YD,Sunny Side of Heaven,Fleetwood Mac,39,1972-03-01,0.415,0.145,165.56,0.0254,0.613,0.853,0.454,190667,-16.757,0.552,1,9
351,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,2vP0N7LoMnFdbrICEyknX0,Mainline Florida,Eric Clapton,33,1974-07-01,0.617,0.363,121.619,0.0382,0.0873,0.169,0.575,244787,-11.498,0.789,1,9
352,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,7AAR1uYiqJ3z7aDi8KboqK,N.S.U.,Cream,47,1966-12-09,0.566,0.0897,133.989,0.048,0.0118,0.00706,0.354,163173,-13.788,0.366,0,7
353,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,5iagU6Cu2OWCahju7T4iDL,Those Were The Days,Cream,38,1968-07-01,0.587,0.585,131.684,0.0423,0.255,0.00021,0.478,173640,-14.02,0.677,0,9
354,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,5iagU6Cu2OWCahju7T4iDL,Those Were The Days,Cream,38,1968-07-01,0.587,0.585,131.684,0.0423,0.255,0.00021,0.478,173640,-14.02,0.677,0,9
355,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,2yDQ8m6Fhyxw7Bwi7l7ztt,Hide Your Love - Remastered,The Rolling Stones,34,1973-08-31,0.752,0.229,109.572,0.0298,0.824,0.757,0.527,251827,-5.262,0.745,1,5
356,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,2yDQ8m6Fhyxw7Bwi7l7ztt,Hide Your Love - Remastered,The Rolling Stones,34,1973-08-31,0.752,0.229,109.572,0.0298,0.824,0.757,0.527,251827,-5.262,0.745,1,5
357,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,74T1xZpCHhxasI1u8d7Zq2,Silver Train - Remastered,The Rolling Stones,34,1973-08-31,0.94,0.635,147.623,0.0417,0.349,0.762,0.41,266267,-3.034,0.804,1,7
358,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,74T1xZpCHhxasI1u8d7Zq2,Silver Train - Remastered,The Rolling Stones,34,1973-08-31,0.94,0.635,147.623,0.0417,0.349,0.762,0.41,266267,-3.034,0.804,1,7
359,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,3ah8SdDswfKAL0upDzf7sO,Stray Cat Blues - Live,The Rolling Stones,28,1970-09-04,0.743,0.705,84.056,0.0522,0.0333,0.253,0.401,227120,-8.37,0.508,1,7
360,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,3ah8SdDswfKAL0upDzf7sO,Stray Cat Blues - Live,The Rolling Stones,28,1970-09-04,0.743,0.705,84.056,0.0522,0.0333,0.253,0.401,227120,-8.37,0.508,1,7
361,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,1EhZpRkpHH3BVZyDXLKnr2,Losing The Dogs,Ten Years After,19,1967-10-27,0.749,0.321,187.947,0.0571,0.00799,0.238,0.534,181867,-11.635,0.938,1,7
362,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,4u2P6wgdPckD8Pz2I80svr,Love Until I Die,Ten Years After,25,1967-10-27,0.452,0.0921,126.52,0.0512,0.149,0.201,0.728,124627,-12.359,0.85,0,7
363,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,670H2lvo9lmweNCieYCOrx,The Road Song,Canned Heat,25,1967-01-01,0.309,0.0798,131.345,0.0334,0.366,0.00191,0.65,196200,-13.091,0.47,0,9
364,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,7vDUPI7uKMuycuEp3cmmnM,The Stealer,Free,43,1970-01-01,0.57,0.0666,177.491,0.0447,0.0236,0.0333,0.344,195293,-12.621,0.746,1,7
365,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,4qswHinPiD4NdlHYa1TmSn,Teaser,Tommy Bolin,23,2012-09-04,0.882,0.34,112.403,0.0677,0.0157,0.0,0.454,266960,-5.707,0.63,1,9
