,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track,artist,msPlayed,datetime
0,0.386,0.0214,2,-27.996,1,0.0653,0.988,0.915,0.141,0.0946,116.319,audio_features,3w6Q4UYdUbAkwT4Plhh3Tp,spotify:track:3w6Q4UYdUbAkwT4Plhh3Tp,https://api.spotify.com/v1/tracks/3w6Q4UYdUbAkwT4Plhh3Tp,https://api.spotify.com/v1/audio-analysis/3w6Q4UYdUbAkwT4Plhh3Tp,195640,4,Astrakan Café - 1,Anouar Brahem,14880,2023-11-17 12:23:00
0,0.641,0.725,7,-7.376,1,0.039,0.16,0.00321,0.648,0.808,112.529,audio_features,5piJiL6aRhvrKBa9YuEfS9,spotify:track:5piJiL6aRhvrKBa9YuEfS9,https://api.spotify.com/v1/tracks/5piJiL6aRhvrKBa9YuEfS9,https://api.spotify.com/v1/audio-analysis/5piJiL6aRhvrKBa9YuEfS9,170133,4,Peace,Paolo Fresu Quintet,31973,2023-11-18 06:23:00
0,0.634,0.404,10,-13.31,0,0.038,0.84,0.905,0.136,0.622,119.929,audio_features,0YVRLEj2Y5Yf4LMNT2rznM,spotify:track:0YVRLEj2Y5Yf4LMNT2rznM,https://api.spotify.com/v1/tracks/0YVRLEj2Y5Yf4LMNT2rznM,https://api.spotify.com/v1/audio-analysis/0YVRLEj2Y5Yf4LMNT2rznM,268133,4,La grande cascade,René Aubry,268132,2023-11-18 06:28:00
0,0.612,0.358,10,-11.944,1,0.0343,0.798,0.889,0.114,0.391,109.968,audio_features,6z1oSXZmkwjAUXQ60eqf9e,spotify:track:6z1oSXZmkwjAUXQ60eqf9e,https://api.spotify.com/v1/tracks/6z1oSXZmkwjAUXQ60eqf9e,https://api.spotify.com/v1/audio-analysis/6z1oSXZmkwjAUXQ60eqf9e,125387,3,"The Desert, Pt. 2",René Aubry,125386,2023-11-18 06:30:00
0,0.35,0.0768,8,-23.816,1,0.0401,0.828,0.879,0.11,0.0778,122.749,audio_features,2bVpsKQB5SiIH7sgDWbrRS,spotify:track:2bVpsKQB5SiIH7sgDWbrRS,https://api.spotify.com/v1/tracks/2bVpsKQB5SiIH7sgDWbrRS,https://api.spotify.com/v1/audio-analysis/2bVpsKQB5SiIH7sgDWbrRS,71090,4,The Rocket Take Off,René Aubry,71089,2023-11-18 06:31:00
0,0.814,0.257,7,-13.47,0,0.0468,0.955,0.889,0.102,0.761,112.537,audio_features,5VGYplp5okGkFcC1rhBI2L,spotify:track:5VGYplp5okGkFcC1rhBI2L,https://api.spotify.com/v1/tracks/5VGYplp5okGkFcC1rhBI2L,https://api.spotify.com/v1/audio-analysis/5VGYplp5okGkFcC1rhBI2L,132827,3,The Woman and the Tree,René Aubry,132826,2023-11-18 06:33:00
0,0.826,0.76,11,-6.382,0,0.117,0.392,0.0,0.132,0.813,99.974,audio_features,6YHnhfw8yMCx4vZvsgem3D,spotify:track:6YHnhfw8yMCx4vZvsgem3D,https://api.spotify.com/v1/tracks/6YHnhfw8yMCx4vZvsgem3D,https://api.spotify.com/v1/audio-analysis/6YHnhfw8yMCx4vZvsgem3D,216285,4,Rasta La Vista,René Aubry,160465,2023-11-18 06:36:00
0,0.705,0.352,4,-12.43,0,0.0292,0.892,0.531,0.0762,0.394,100.023,audio_features,455W8OlFWrvEKg4l8JllIr,spotify:track:455W8OlFWrvEKg4l8JllIr,https://api.spotify.com/v1/tracks/455W8OlFWrvEKg4l8JllIr,https://api.spotify.com/v1/audio-analysis/455W8OlFWrvEKg4l8JllIr,345200,4,Salento,René Aubry,345200,2023-11-18 06:42:00
0,0.61,0.163,5,-15.209,1,0.0298,0.941,0.718,0.105,0.158,109.949,audio_features,3SnUyzBcwg4rSYyjpuGJ3y,spotify:track:3SnUyzBcwg4rSYyjpuGJ3y,https://api.spotify.com/v1/tracks/3SnUyzBcwg4rSYyjpuGJ3y,https://api.spotify.com/v1/audio-analysis/3SnUyzBcwg4rSYyjpuGJ3y,147613,3,"The Desert, Pt. 1",René Aubry,147613,2023-11-18 06:44:00
0,0.515,0.169,2,-16.064,1,0.0369,0.966,0.912,0.112,0.354,104.75,audio_features,5PmNQyQyH8JnhS4o0lTVH4,spotify:track:5PmNQyQyH8JnhS4o0lTVH4,https://api.spotify.com/v1/tracks/5PmNQyQyH8JnhS4o0lTVH4,https://api.spotify.com/v1/audio-analysis/5PmNQyQyH8JnhS4o0lTVH4,187466,3,Fil de verre,René Aubry,187465,2023-11-18 06:47:00
